container_id,bol,milestone_code,milestone_date,port_name
CONT1000580,BOL2024100580,EMPTY_RETURNED,2025-01-07,Houston
CONT1000581,BOL2024100581,ORIGIN_GATE_IN,2024-05-12,Ningbo
CONT1000581,BOL2024100581,LOADED_ON_VESSEL,2024-05-16,Ningbo
CONT1000581,BOL2024100581,VESSEL_DEPARTED,2024-05-19,Ningbo
CONT1000581,BOL2024100581,DESTINATION_PORT_ARRIVAL,2024-07-03,Los Angeles
CONT1000581,BOL2024100581,VESSEL_DISCHARGE,2024-07-06,Los Angeles
CONT1000581,BOL2024100581,CUSTOMS_RELEASED,2024-07-10,Los Angeles
CONT1000581,BOL2024100581,DESTINATION_GATE_OUT,2024-07-11,Los Angeles
CONT1000581,BOL2024100581,DELIVERED_TO_NODE,2024-07-14,Los Angeles
CONT1000581,BOL2024100581,EMPTY_RETURNED,2024-07-21,Los Angeles
CONT1000582,BOL2024100582,ORIGIN_GATE_IN,2025-04-02,Ningbo
CONT1000582,BOL2024100582,LOADED_ON_VESSEL,2025-04-04,Ningbo
CONT1000582,BOL2024100582,VESSEL_DEPARTED,2025-04-05,Ningbo
CONT1000582,BOL2024100582,DESTINATION_PORT_ARRIVAL,2025-05-18,Los Angeles
CONT1000582,BOL2024100582,VESSEL_DISCHARGE,2025-05-21,Los Angeles
CONT1000582,BOL2024100582,CUSTOMS_RELEASED,2025-05-26,Los Angeles
CONT1000582,BOL2024100582,DESTINATION_GATE_OUT,2025-05-28,Los Angeles
CONT1000582,BOL2024100582,DELIVERED_TO_NODE,2025-06-01,Los Angeles
CONT1000582,BOL2024100582,EMPTY_RETURNED,2025-06-07,Los Angeles
CONT1000583,BOL2024100583,ORIGIN_GATE_IN,2024-07-25,Shanghai
CONT1000583,BOL2024100583,LOADED_ON_VESSEL,2024-07-29,Shanghai
CONT1000583,BOL2024100583,VESSEL_DEPARTED,2024-07-31,Shanghai
CONT1000583,BOL2024100583,DESTINATION_PORT_ARRIVAL,2024-09-11,Savannah
CONT1000583,BOL2024100583,VESSEL_DISCHARGE,2024-09-14,Savannah
CONT1000583,BOL2024100583,CUSTOMS_RELEASED,2024-09-17,Savannah
CONT1000583,BOL2024100583,DESTINATION_GATE_OUT,2024-09-20,Savannah
CONT1000583,BOL2024100583,DELIVERED_TO_NODE,2024-09-23,Savannah
CONT1000583,BOL2024100583,EMPTY_RETURNED,2024-10-01,Savannah
CONT1000584,BOL2024100584,ORIGIN_GATE_IN,2024-06-07,Yantian
CONT1000584,BOL2024100584,LOADED_ON_VESSEL,2024-06-07,Yantian
CONT1000584,BOL2024100584,VESSEL_DEPARTED,2024-06-10,Yantian
CONT1000584,BOL2024100584,DESTINATION_PORT_ARRIVAL,2024-07-25,Los Angeles
CONT1000584,BOL2024100584,VESSEL_DISCHARGE,2024-07-25,Los Angeles
CONT1000584,BOL2024100584,CUSTOMS_RELEASED,2024-07-28,Los Angeles
CONT1000584,BOL2024100584,DESTINATION_GATE_OUT,2024-07-28,Los Angeles
CONT1000584,BOL2024100584,DELIVERED_TO_NODE,2024-07-29,Los Angeles
CONT1000584,BOL2024100584,EMPTY_RETURNED,2024-08-08,Los Angeles
CONT1000585,BOL2024100585,ORIGIN_GATE_IN,2024-02-06,Singapore
CONT1000585,BOL2024100585,LOADED_ON_VESSEL,2024-02-10,Singapore
CONT1000585,BOL2024100585,VESSEL_DEPARTED,2024-02-11,Singapore
CONT1000585,BOL2024100585,DESTINATION_PORT_ARRIVAL,2024-03-13,Houston
CONT1000585,BOL2024100585,VESSEL_DISCHARGE,2024-03-15,Houston
CONT1000585,BOL2024100585,CUSTOMS_RELEASED,2024-03-16,Houston
CONT1000585,BOL2024100585,DESTINATION_GATE_OUT,2024-03-20,Houston
CONT1000585,BOL2024100585,DELIVERED_TO_NODE,2024-03-24,Houston
CONT1000585,BOL2024100585,EMPTY_RETURNED,2024-04-03,Houston
CONT1000586,BOL2024100586,ORIGIN_GATE_IN,2024-12-25,Ningbo
CONT1000586,BOL2024100586,LOADED_ON_VESSEL,2024-12-29,Ningbo
CONT1000586,BOL2024100586,VESSEL_DEPARTED,2024-12-30,Ningbo
CONT1000586,BOL2024100586,DESTINATION_PORT_ARRIVAL,2025-02-02,Los Angeles
CONT1000586,BOL2024100586,VESSEL_DISCHARGE,2025-02-05,Los Angeles
CONT1000586,BOL2024100586,CUSTOMS_RELEASED,2025-02-06,Los Angeles
CONT1000586,BOL2024100586,DESTINATION_GATE_OUT,2025-02-09,Los Angeles
CONT1000586,BOL2024100586,DELIVERED_TO_NODE,2025-02-09,Los Angeles
CONT1000586,BOL2024100586,EMPTY_RETURNED,2025-02-17,Los Angeles
CONT1000587,BOL2024100587,ORIGIN_GATE_IN,2024-09-14,Shanghai
CONT1000587,BOL2024100587,LOADED_ON_VESSEL,2024-09-20,Shanghai
CONT1000587,BOL2024100587,VESSEL_DEPARTED,2024-09-23,Shanghai
CONT1000587,BOL2024100587,DESTINATION_PORT_ARRIVAL,2024-10-18,Houston
CONT1000587,BOL2024100587,VESSEL_DISCHARGE,2024-10-21,Houston
CONT1000587,BOL2024100587,CUSTOMS_RELEASED,2024-10-21,Houston
CONT1000587,BOL2024100587,DESTINATION_GATE_OUT,2024-10-21,Houston
CONT1000587,BOL2024100587,DELIVERED_TO_NODE,2024-10-21,Houston
CONT1000587,BOL2024100587,EMPTY_RETURNED,2024-10-26,Houston
CONT1000588,BOL2024100588,ORIGIN_GATE_IN,2025-07-08,Busan
CONT1000588,BOL2024100588,LOADED_ON_VESSEL,2025-07-14,Busan
CONT1000588,BOL2024100588,VESSEL_DEPARTED,2025-07-17,Busan
CONT1000588,BOL2024100588,DESTINATION_PORT_ARRIVAL,2025-08-17,New York/New Jersey
CONT1000588,BOL2024100588,VESSEL_DISCHARGE,2025-08-17,New York/New Jersey
CONT1000588,BOL2024100588,CUSTOMS_RELEASED,2025-08-19,New York/New Jersey
CONT1000588,BOL2024100588,DESTINATION_GATE_OUT,2025-08-23,New York/New Jersey
CONT1000588,BOL2024100588,DELIVERED_TO_NODE,2025-08-23,New York/New Jersey
CONT1000588,BOL2024100588,EMPTY_RETURNED,2025-08-28,New York/New Jersey
CONT1000589,BOL2024100589,ORIGIN_GATE_IN,2024-04-27,Busan
CONT1000589,BOL2024100589,LOADED_ON_VESSEL,2024-05-02,Busan
CONT1000589,BOL2024100589,VESSEL_DEPARTED,2024-05-04,Busan
CONT1000589,BOL2024100589,DESTINATION_PORT_ARRIVAL,2024-05-24,Los Angeles
CONT1000589,BOL2024100589,VESSEL_DISCHARGE,2024-05-26,Los Angeles
CONT1000589,BOL2024100589,CUSTOMS_RELEASED,2024-05-26,Los Angeles
CONT1000589,BOL2024100589,DESTINATION_GATE_OUT,2024-05-26,Los Angeles
CONT1000589,BOL2024100589,DELIVERED_TO_NODE,2024-05-30,Los Angeles
CONT1000589,BOL2024100589,EMPTY_RETURNED,2024-06-08,Los Angeles
CONT1000590,BOL2024100590,ORIGIN_GATE_IN,2025-02-06,Ningbo
CONT1000590,BOL2024100590,LOADED_ON_VESSEL,2025-02-11,Ningbo
CONT1000590,BOL2024100590,VESSEL_DEPARTED,2025-02-14,Ningbo
CONT1000590,BOL2024100590,DESTINATION_PORT_ARRIVAL,2025-03-20,Long Beach
CONT1000590,BOL2024100590,VESSEL_DISCHARGE,2025-03-20,Long Beach
CONT1000590,BOL2024100590,CUSTOMS_RELEASED,2025-03-25,Long Beach
CONT1000590,BOL2024100590,DESTINATION_GATE_OUT,2025-03-26,Long Beach
CONT1000590,BOL2024100590,DELIVERED_TO_NODE,2025-03-30,Long Beach
CONT1000590,BOL2024100590,EMPTY_RETURNED,2025-04-02,Long Beach
CONT1000591,BOL2024100591,ORIGIN_GATE_IN,2024-03-10,Ho Chi Minh
CONT1000591,BOL2024100591,LOADED_ON_VESSEL,2024-03-14,Ho Chi Minh
CONT1000591,BOL2024100591,VESSEL_DEPARTED,2024-03-17,Ho Chi Minh
CONT1000591,BOL2024100591,DESTINATION_PORT_ARRIVAL,2024-03-31,Savannah
CONT1000591,BOL2024100591,VESSEL_DISCHARGE,2024-04-03,Savannah
CONT1000591,BOL2024100591,CUSTOMS_RELEASED,2024-04-04,Savannah
CONT1000591,BOL2024100591,DESTINATION_GATE_OUT,2024-04-05,Savannah
CONT1000591,BOL2024100591,DELIVERED_TO_NODE,2024-04-06,Savannah
CONT1000591,BOL2024100591,EMPTY_RETURNED,2024-04-11,Savannah
CONT1000592,BOL2024100592,ORIGIN_GATE_IN,2024-03-27,Singapore
CONT1000592,BOL2024100592,LOADED_ON_VESSEL,2024-04-02,Singapore
CONT1000592,BOL2024100592,VESSEL_DEPARTED,2024-04-04,Singapore
CONT1000592,BOL2024100592,DESTINATION_PORT_ARRIVAL,2024-05-02,New York/New Jersey
CONT1000592,BOL2024100592,VESSEL_DISCHARGE,2024-05-02,New York/New Jersey
CONT1000592,BOL2024100592,CUSTOMS_RELEASED,2024-05-05,New York/New Jersey
CONT1000592,BOL2024100592,DESTINATION_GATE_OUT,2024-05-09,New York/New Jersey
CONT1000592,BOL2024100592,DELIVERED_TO_NODE,2024-05-10,New York/New Jersey
CONT1000592,BOL2024100592,EMPTY_RETURNED,2024-05-12,New York/New Jersey
CONT1000593,BOL2024100593,ORIGIN_GATE_IN,2024-06-18,Shanghai
CONT1000593,BOL2024100593,LOADED_ON_VESSEL,2024-06-20,Shanghai
CONT1000593,BOL2024100593,VESSEL_DEPARTED,2024-06-21,Shanghai
CONT1000593,BOL2024100593,DESTINATION_PORT_ARRIVAL,2024-07-27,New York/New Jersey
CONT1000593,BOL2024100593,VESSEL_DISCHARGE,2024-07-28,New York/New Jersey
CONT1000593,BOL2024100593,CUSTOMS_RELEASED,2024-08-01,New York/New Jersey
CONT1000593,BOL2024100593,DESTINATION_GATE_OUT,2024-08-01,New York/New Jersey
CONT1000593,BOL2024100593,DELIVERED_TO_NODE,2024-08-05,New York/New Jersey
CONT1000593,BOL2024100593,EMPTY_RETURNED,2024-08-07,New York/New Jersey
CONT1000594,BOL2024100594,ORIGIN_GATE_IN,2024-01-27,Singapore
CONT1000594,BOL2024100594,LOADED_ON_VESSEL,2024-01-30,Singapore
CONT1000594,BOL2024100594,VESSEL_DEPARTED,2024-01-31,Singapore
CONT1000594,BOL2024100594,DESTINATION_PORT_ARRIVAL,2024-02-26,New York/New Jersey
CONT1000594,BOL2024100594,VESSEL_DISCHARGE,2024-02-26,New York/New Jersey
CONT1000594,BOL2024100594,CUSTOMS_RELEASED,2024-02-29,New York/New Jersey
CONT1000594,BOL2024100594,DESTINATION_GATE_OUT,2024-02-29,New York/New Jersey
CONT1000594,BOL2024100594,DELIVERED_TO_NODE,2024-03-04,New York/New Jersey
CONT1000594,BOL2024100594,EMPTY_RETURNED,2024-03-12,New York/New Jersey
CONT1000595,BOL2024100595,ORIGIN_GATE_IN,2024-10-02,Yantian
CONT1000595,BOL2024100595,LOADED_ON_VESSEL,2024-10-07,Yantian
CONT1000595,BOL2024100595,VESSEL_DEPARTED,2024-10-08,Yantian
CONT1000595,BOL2024100595,DESTINATION_PORT_ARRIVAL,2024-11-03,Long Beach
CONT1000595,BOL2024100595,VESSEL_DISCHARGE,2024-11-03,Long Beach
CONT1000595,BOL2024100595,CUSTOMS_RELEASED,2024-11-05,Long Beach
CONT1000595,BOL2024100595,DESTINATION_GATE_OUT,2024-11-08,Long Beach
CONT1000595,BOL2024100595,DELIVERED_TO_NODE,2024-11-11,Long Beach
CONT1000595,BOL2024100595,EMPTY_RETURNED,2024-11-14,Long Beach
CONT1000596,BOL2024100596,ORIGIN_GATE_IN,2025-09-17,Ningbo
CONT1000596,BOL2024100596,LOADED_ON_VESSEL,2025-09-25,Ningbo
CONT1000596,BOL2024100596,VESSEL_DEPARTED,2025-09-26,Ningbo
CONT1000596,BOL2024100596,DESTINATION_PORT_ARRIVAL,2025-11-02,Los Angeles
CONT1000596,BOL2024100596,VESSEL_DISCHARGE,2025-11-04,Los Angeles
CONT1000596,BOL2024100596,CUSTOMS_RELEASED,2025-11-08,Los Angeles
CONT1000596,BOL2024100596,DESTINATION_GATE_OUT,2025-11-13,Los Angeles
CONT1000596,BOL2024100596,DELIVERED_TO_NODE,2025-11-16,Los Angeles
CONT1000596,BOL2024100596,EMPTY_RETURNED,2025-11-26,Los Angeles
CONT1000597,BOL2024100597,ORIGIN_GATE_IN,2025-02-22,Singapore
CONT1000597,BOL2024100597,LOADED_ON_VESSEL,2025-02-23,Singapore
CONT1000597,BOL2024100597,VESSEL_DEPARTED,2025-02-25,Singapore
CONT1000597,BOL2024100597,DESTINATION_PORT_ARRIVAL,2025-04-14,Seattle
CONT1000597,BOL2024100597,VESSEL_DISCHARGE,2025-04-15,Seattle
CONT1000597,BOL2024100597,CUSTOMS_RELEASED,2025-04-20,Seattle
CONT1000597,BOL2024100597,DESTINATION_GATE_OUT,2025-04-20,Seattle
CONT1000597,BOL2024100597,DELIVERED_TO_NODE,2025-04-21,Seattle
CONT1000597,BOL2024100597,EMPTY_RETURNED,2025-04-24,Seattle
CONT1000598,BOL2024100598,ORIGIN_GATE_IN,2024-05-11,Shanghai
CONT1000598,BOL2024100598,LOADED_ON_VESSEL,2024-05-17,Shanghai
CONT1000598,BOL2024100598,VESSEL_DEPARTED,2024-05-20,Shanghai
CONT1000598,BOL2024100598,DESTINATION_PORT_ARRIVAL,2024-06-20,Seattle
CONT1000598,BOL2024100598,VESSEL_DISCHARGE,2024-06-21,Seattle
CONT1000598,BOL2024100598,CUSTOMS_RELEASED,2024-06-22,Seattle
CONT1000598,BOL2024100598,DESTINATION_GATE_OUT,2024-06-26,Seattle
CONT1000598,BOL2024100598,DELIVERED_TO_NODE,2024-06-30,Seattle
CONT1000598,BOL2024100598,EMPTY_RETURNED,2024-07-04,Seattle
CONT1000599,BOL2024100599,ORIGIN_GATE_IN,2025-10-01,Singapore
CONT1000599,BOL2024100599,LOADED_ON_VESSEL,2025-10-05,Singapore
CONT1000599,BOL2024100599,VESSEL_DEPARTED,2025-10-07,Singapore
CONT1000599,BOL2024100599,DESTINATION_PORT_ARRIVAL,2025-11-16,Savannah
CONT1000599,BOL2024100599,VESSEL_DISCHARGE,2025-11-18,Savannah
CONT1000599,BOL2024100599,CUSTOMS_RELEASED,2025-11-20,Savannah
CONT1000599,BOL2024100599,DESTINATION_GATE_OUT,2025-11-25,Savannah
CONT1000599,BOL2024100599,DELIVERED_TO_NODE,2025-11-25,Savannah
CONT1000599,BOL2024100599,EMPTY_RETURNED,2025-12-05,Savannah
CONT1000600,BOL2024100600,ORIGIN_GATE_IN,2025-04-30,Busan
CONT1000600,BOL2024100600,LOADED_ON_VESSEL,2025-05-04,Busan
CONT1000600,BOL2024100600,VESSEL_DEPARTED,2025-05-06,Busan
CONT1000600,BOL2024100600,DESTINATION_PORT_ARRIVAL,2025-06-19,Houston
CONT1000600,BOL2024100600,VESSEL_DISCHARGE,2025-06-21,Houston
CONT1000600,BOL2024100600,CUSTOMS_RELEASED,2025-06-24,Houston
CONT1000600,BOL2024100600,DESTINATION_GATE_OUT,2025-06-27,Houston
CONT1000600,BOL2024100600,DELIVERED_TO_NODE,2025-06-27,Houston
CONT1000600,BOL2024100600,EMPTY_RETURNED,2025-07-05,Houston
CONT1000601,BOL2024100601,ORIGIN_GATE_IN,2024-11-19,Yantian
CONT1000601,BOL2024100601,LOADED_ON_VESSEL,2024-11-23,Yantian
CONT1000601,BOL2024100601,VESSEL_DEPARTED,2024-11-25,Yantian
CONT1000601,BOL2024100601,DESTINATION_PORT_ARRIVAL,2024-12-28,Savannah
CONT1000601,BOL2024100601,VESSEL_DISCHARGE,2024-12-29,Savannah
CONT1000601,BOL2024100601,CUSTOMS_RELEASED,2024-12-29,Savannah
CONT1000601,BOL2024100601,DESTINATION_GATE_OUT,2024-12-31,Savannah
CONT1000601,BOL2024100601,DELIVERED_TO_NODE,2025-01-03,Savannah
CONT1000601,BOL2024100601,EMPTY_RETURNED,2025-01-05,Savannah
CONT1000602,BOL2024100602,ORIGIN_GATE_IN,2025-08-27,Ningbo
CONT1000602,BOL2024100602,LOADED_ON_VESSEL,2025-09-01,Ningbo
CONT1000602,BOL2024100602,VESSEL_DEPARTED,2025-09-03,Ningbo
CONT1000602,BOL2024100602,DESTINATION_PORT_ARRIVAL,2025-10-02,Los Angeles
CONT1000602,BOL2024100602,VESSEL_DISCHARGE,2025-10-02,Los Angeles
CONT1000602,BOL2024100602,CUSTOMS_RELEASED,2025-10-06,Los Angeles
CONT1000602,BOL2024100602,DESTINATION_GATE_OUT,2025-10-08,Los Angeles
CONT1000602,BOL2024100602,DELIVERED_TO_NODE,2025-10-08,Los Angeles
CONT1000602,BOL2024100602,EMPTY_RETURNED,2025-10-18,Los Angeles
CONT1000603,BOL2024100603,ORIGIN_GATE_IN,2025-06-20,Yantian
CONT1000603,BOL2024100603,LOADED_ON_VESSEL,2025-06-25,Yantian
CONT1000603,BOL2024100603,VESSEL_DEPARTED,2025-06-26,Yantian
CONT1000603,BOL2024100603,DESTINATION_PORT_ARRIVAL,2025-07-25,Los Angeles
CONT1000603,BOL2024100603,VESSEL_DISCHARGE,2025-07-27,Los Angeles
CONT1000603,BOL2024100603,CUSTOMS_RELEASED,2025-07-28,Los Angeles
CONT1000603,BOL2024100603,DESTINATION_GATE_OUT,2025-07-31,Los Angeles
CONT1000603,BOL2024100603,DELIVERED_TO_NODE,2025-08-03,Los Angeles
CONT1000603,BOL2024100603,EMPTY_RETURNED,2025-08-08,Los Angeles
CONT1000604,BOL2024100604,ORIGIN_GATE_IN,2025-10-31,Ningbo
CONT1000604,BOL2024100604,LOADED_ON_VESSEL,2025-11-02,Ningbo
CONT1000604,BOL2024100604,VESSEL_DEPARTED,2025-11-03,Ningbo
CONT1000604,BOL2024100604,DESTINATION_PORT_ARRIVAL,2025-11-29,Los Angeles
CONT1000604,BOL2024100604,VESSEL_DISCHARGE,2025-12-01,Los Angeles
CONT1000604,BOL2024100604,CUSTOMS_RELEASED,2025-12-05,Los Angeles
CONT1000604,BOL2024100604,DESTINATION_GATE_OUT,2025-12-09,Los Angeles
CONT1000604,BOL2024100604,DELIVERED_TO_NODE,2025-12-10,Los Angeles
CONT1000604,BOL2024100604,EMPTY_RETURNED,2025-12-16,Los Angeles
CONT1000605,BOL2024100605,ORIGIN_GATE_IN,2024-08-04,Ho Chi Minh
CONT1000605,BOL2024100605,LOADED_ON_VESSEL,2024-08-09,Ho Chi Minh
CONT1000605,BOL2024100605,VESSEL_DEPARTED,2024-08-12,Ho Chi Minh
CONT1000605,BOL2024100605,DESTINATION_PORT_ARRIVAL,2024-09-19,Houston
CONT1000605,BOL2024100605,VESSEL_DISCHARGE,2024-09-22,Houston
CONT1000605,BOL2024100605,CUSTOMS_RELEASED,2024-09-26,Houston
CONT1000605,BOL2024100605,DESTINATION_GATE_OUT,2024-09-26,Houston
CONT1000605,BOL2024100605,DELIVERED_TO_NODE,2024-09-27,Houston
CONT1000605,BOL2024100605,EMPTY_RETURNED,2024-09-30,Houston
CONT1000606,BOL2024100606,ORIGIN_GATE_IN,2024-08-25,Yantian
CONT1000606,BOL2024100606,LOADED_ON_VESSEL,2024-08-27,Yantian
CONT1000606,BOL2024100606,VESSEL_DEPARTED,2024-08-30,Yantian
CONT1000606,BOL2024100606,DESTINATION_PORT_ARRIVAL,2024-09-23,Long Beach
CONT1000606,BOL2024100606,VESSEL_DISCHARGE,2024-09-25,Long Beach
CONT1000606,BOL2024100606,CUSTOMS_RELEASED,2024-09-28,Long Beach
CONT1000606,BOL2024100606,DESTINATION_GATE_OUT,2024-10-03,Long Beach
CONT1000606,BOL2024100606,DELIVERED_TO_NODE,2024-10-04,Long Beach
CONT1000606,BOL2024100606,EMPTY_RETURNED,2024-10-09,Long Beach
CONT1000607,BOL2024100607,ORIGIN_GATE_IN,2025-07-26,Singapore
CONT1000607,BOL2024100607,LOADED_ON_VESSEL,2025-08-01,Singapore
CONT1000607,BOL2024100607,VESSEL_DEPARTED,2025-08-04,Singapore
CONT1000607,BOL2024100607,DESTINATION_PORT_ARRIVAL,2025-09-09,Houston
CONT1000607,BOL2024100607,VESSEL_DISCHARGE,2025-09-11,Houston
CONT1000607,BOL2024100607,CUSTOMS_RELEASED,2025-09-14,Houston
CONT1000607,BOL2024100607,DESTINATION_GATE_OUT,2025-09-14,Houston
CONT1000607,BOL2024100607,DELIVERED_TO_NODE,2025-09-17,Houston
CONT1000607,BOL2024100607,EMPTY_RETURNED,2025-09-24,Houston
CONT1000608,BOL2024100608,ORIGIN_GATE_IN,2025-07-03,Ho Chi Minh
CONT1000608,BOL2024100608,LOADED_ON_VESSEL,2025-07-06,Ho Chi Minh
CONT1000608,BOL2024100608,VESSEL_DEPARTED,2025-07-09,Ho Chi Minh
CONT1000608,BOL2024100608,DESTINATION_PORT_ARRIVAL,2025-08-09,Long Beach
CONT1000608,BOL2024100608,VESSEL_DISCHARGE,2025-08-10,Long Beach
CONT1000608,BOL2024100608,CUSTOMS_RELEASED,2025-08-14,Long Beach
CONT1000608,BOL2024100608,DESTINATION_GATE_OUT,2025-08-19,Long Beach
CONT1000608,BOL2024100608,DELIVERED_TO_NODE,2025-08-23,Long Beach
CONT1000608,BOL2024100608,EMPTY_RETURNED,2025-09-01,Long Beach
CONT1000609,BOL2024100609,ORIGIN_GATE_IN,2024-02-22,Busan
CONT1000609,BOL2024100609,LOADED_ON_VESSEL,2024-02-26,Busan
CONT1000609,BOL2024100609,VESSEL_DEPARTED,2024-02-27,Busan
CONT1000609,BOL2024100609,DESTINATION_PORT_ARRIVAL,2024-03-27,Los Angeles
CONT1000609,BOL2024100609,VESSEL_DISCHARGE,2024-03-29,Los Angeles
CONT1000609,BOL2024100609,CUSTOMS_RELEASED,2024-04-02,Los Angeles
CONT1000609,BOL2024100609,DESTINATION_GATE_OUT,2024-04-06,Los Angeles
CONT1000609,BOL2024100609,DELIVERED_TO_NODE,2024-04-08,Los Angeles
CONT1000609,BOL2024100609,EMPTY_RETURNED,2024-04-18,Los Angeles
CONT1000610,BOL2024100610,ORIGIN_GATE_IN,2023-12-25,Shanghai
CONT1000610,BOL2024100610,LOADED_ON_VESSEL,2023-12-30,Shanghai
CONT1000610,BOL2024100610,VESSEL_DEPARTED,2024-01-01,Shanghai
CONT1000610,BOL2024100610,DESTINATION_PORT_ARRIVAL,2024-02-13,Savannah
CONT1000610,BOL2024100610,VESSEL_DISCHARGE,2024-02-13,Savannah
CONT1000610,BOL2024100610,CUSTOMS_RELEASED,2024-02-13,Savannah
CONT1000610,BOL2024100610,DESTINATION_GATE_OUT,2024-02-13,Savannah
CONT1000610,BOL2024100610,DELIVERED_TO_NODE,2024-02-14,Savannah
CONT1000610,BOL2024100610,EMPTY_RETURNED,2024-02-18,Savannah
CONT1000611,BOL2024100611,ORIGIN_GATE_IN,2024-11-24,Ningbo
CONT1000611,BOL2024100611,LOADED_ON_VESSEL,2024-11-24,Ningbo
CONT1000611,BOL2024100611,VESSEL_DEPARTED,2024-11-27,Ningbo
CONT1000611,BOL2024100611,DESTINATION_PORT_ARRIVAL,2024-12-16,Seattle
CONT1000611,BOL2024100611,VESSEL_DISCHARGE,2024-12-16,Seattle
CONT1000611,BOL2024100611,CUSTOMS_RELEASED,2024-12-19,Seattle
CONT1000611,BOL2024100611,DESTINATION_GATE_OUT,2024-12-24,Seattle
CONT1000611,BOL2024100611,DELIVERED_TO_NODE,2024-12-27,Seattle
CONT1000611,BOL2024100611,EMPTY_RETURNED,2025-01-02,Seattle
CONT1000612,BOL2024100612,ORIGIN_GATE_IN,2024-04-14,Ningbo
CONT1000612,BOL2024100612,LOADED_ON_VESSEL,2024-04-22,Ningbo
CONT1000612,BOL2024100612,VESSEL_DEPARTED,2024-04-23,Ningbo
CONT1000612,BOL2024100612,DESTINATION_PORT_ARRIVAL,2024-05-31,Savannah
CONT1000612,BOL2024100612,VESSEL_DISCHARGE,2024-06-01,Savannah
CONT1000612,BOL2024100612,CUSTOMS_RELEASED,2024-06-01,Savannah
CONT1000612,BOL2024100612,DESTINATION_GATE_OUT,2024-06-02,Savannah
CONT1000612,BOL2024100612,DELIVERED_TO_NODE,2024-06-05,Savannah
CONT1000612,BOL2024100612,EMPTY_RETURNED,2024-06-12,Savannah
CONT1000613,BOL2024100613,ORIGIN_GATE_IN,2025-08-20,Shanghai
CONT1000613,BOL2024100613,LOADED_ON_VESSEL,2025-08-22,Shanghai
CONT1000613,BOL2024100613,VESSEL_DEPARTED,2025-08-23,Shanghai
CONT1000613,BOL2024100613,DESTINATION_PORT_ARRIVAL,2025-09-13,Seattle
CONT1000613,BOL2024100613,VESSEL_DISCHARGE,2025-09-15,Seattle
CONT1000613,BOL2024100613,CUSTOMS_RELEASED,2025-09-15,Seattle
CONT1000613,BOL2024100613,DESTINATION_GATE_OUT,2025-09-15,Seattle
CONT1000613,BOL2024100613,DELIVERED_TO_NODE,2025-09-15,Seattle
CONT1000613,BOL2024100613,EMPTY_RETURNED,2025-09-23,Seattle
CONT1000614,BOL2024100614,ORIGIN_GATE_IN,2024-06-01,Yantian
CONT1000614,BOL2024100614,LOADED_ON_VESSEL,2024-06-08,Yantian
CONT1000614,BOL2024100614,VESSEL_DEPARTED,2024-06-10,Yantian
CONT1000614,BOL2024100614,DESTINATION_PORT_ARRIVAL,2024-07-26,Seattle
CONT1000614,BOL2024100614,VESSEL_DISCHARGE,2024-07-26,Seattle
CONT1000614,BOL2024100614,CUSTOMS_RELEASED,2024-07-27,Seattle
CONT1000614,BOL2024100614,DESTINATION_GATE_OUT,2024-07-29,Seattle
CONT1000614,BOL2024100614,DELIVERED_TO_NODE,2024-07-29,Seattle
CONT1000614,BOL2024100614,EMPTY_RETURNED,2024-08-06,Seattle
CONT1000615,BOL2024100615,ORIGIN_GATE_IN,2024-06-21,Singapore
CONT1000615,BOL2024100615,LOADED_ON_VESSEL,2024-06-26,Singapore
CONT1000615,BOL2024100615,VESSEL_DEPARTED,2024-06-27,Singapore
CONT1000615,BOL2024100615,DESTINATION_PORT_ARRIVAL,2024-07-28,New York/New Jersey
CONT1000615,BOL2024100615,VESSEL_DISCHARGE,2024-07-29,New York/New Jersey
CONT1000615,BOL2024100615,CUSTOMS_RELEASED,2024-07-30,New York/New Jersey
CONT1000615,BOL2024100615,DESTINATION_GATE_OUT,2024-08-01,New York/New Jersey
CONT1000615,BOL2024100615,DELIVERED_TO_NODE,2024-08-04,New York/New Jersey
CONT1000615,BOL2024100615,EMPTY_RETURNED,2024-08-12,New York/New Jersey
CONT1000616,BOL2024100616,ORIGIN_GATE_IN,2025-01-14,Singapore
CONT1000616,BOL2024100616,LOADED_ON_VESSEL,2025-01-20,Singapore
CONT1000616,BOL2024100616,VESSEL_DEPARTED,2025-01-22,Singapore
CONT1000616,BOL2024100616,DESTINATION_PORT_ARRIVAL,2025-02-21,Savannah
CONT1000616,BOL2024100616,VESSEL_DISCHARGE,2025-02-22,Savannah
CONT1000616,BOL2024100616,CUSTOMS_RELEASED,2025-02-23,Savannah
CONT1000616,BOL2024100616,DESTINATION_GATE_OUT,2025-02-28,Savannah
CONT1000616,BOL2024100616,DELIVERED_TO_NODE,2025-03-01,Savannah
CONT1000616,BOL2024100616,EMPTY_RETURNED,2025-03-08,Savannah
CONT1000617,BOL2024100617,ORIGIN_GATE_IN,2025-07-31,Ningbo
CONT1000617,BOL2024100617,LOADED_ON_VESSEL,2025-08-06,Ningbo
CONT1000617,BOL2024100617,VESSEL_DEPARTED,2025-08-09,Ningbo
CONT1000617,BOL2024100617,DESTINATION_PORT_ARRIVAL,2025-10-04,Long Beach
CONT1000617,BOL2024100617,VESSEL_DISCHARGE,2025-10-05,Long Beach
